# lat,lng,id,name,building_type,type,url,page_type
46.184100,7.532444,osm_buvette_orzival_burger_46.1841_7.5324,Buvette Orzival Burger,ristorante,ristorante,
46.185205,7.559022,osm__table_du_marais_46.1852_7.5590,Étable du Marais,ristorante,ristorante,
46.180194,7.557982,osm_bendolla_46.1802_7.5580,Bendolla,ristorante,ristorante,
46.096449,7.227930,osm_hauts_sandwichs_46.0964_7.2279,Hauts Sandwichs,ristorante,ristorante,
46.096803,7.222408,osm_catogne_46.0968_7.2224,Catogne,ristorante,ristorante,
46.003019,7.343002,osm_restaurant_de_mauvoisin_46.0030_7.3430,Restaurant de Mauvoisin,ristorante,ristorante,
46.225844,7.282088,osm_caf__des_amignes_46.2258_7.2821,Café des Amignes,ristorante,ristorante,
46.435467,7.420913,osm_berghaus_betelberg_46.4355_7.4209,Berghaus Betelberg,ristorante,ristorante,
46.458631,7.508386,osm_ch_ejer_stuba_46.4586_7.5084,Chüejer Stuba,ristorante,ristorante,
46.479401,7.538848,osm_hotel_des_alpes_46.4794_7.5388,Hotel des Alpes,ristorante,ristorante,
46.498585,7.545650,osm_berghaus_tschentenalp_46.4986_7.5457,Berghaus Tschentenalp,ristorante,ristorante,
46.466129,6.837549,osm_noix_de_coco_46.4661_6.8375,Noix de Coco,ristorante,ristorante,
46.460650,6.842772,osm_caf__restaurant_la_clef_46.4607_6.8428,Café Restaurant La Clef,ristorante,ristorante,
46.461239,6.843420,osm_pizzeria_ristorante_molino_46.4612_6.8434,Pizzeria Ristorante Molino,ristorante,ristorante,
46.461641,6.843647,osm_tao_yuan_46.4616_6.8436,Tao Yuan,ristorante,ristorante,
46.462588,6.843123,osm_brasserie_historique_1912_46.4626_6.8431,Brasserie Historique 1912,ristorante,ristorante,
46.462919,6.839857,osm_em_oi_46.4629_6.8399,Em Oi,ristorante,ristorante,
46.460296,6.840992,osm_le_national_46.4603_6.8410,Le National,ristorante,ristorante,
46.395991,6.922190,osm_la_gondola_46.3960_6.9222,La Gondola,ristorante,ristorante,
46.396398,6.923068,osm__l_phant_blanc_46.3964_6.9231,Éléphant Blanc,ristorante,ristorante,
46.318702,6.987296,osm_caf__de_la_poste_46.3187_6.9873,Café de la Poste,ristorante,ristorante,
46.380099,7.083605,osm_auberge_de_la_poste_46.3801_7.0836,Auberge de la Poste,ristorante,ristorante,
46.397432,6.923868,osm_l_oasis_46.3974_6.9239,L'Oasis,ristorante,ristorante,
46.472228,6.875520,osm_caf__du_centre_46.4722_6.8755,Café du Centre,ristorante,ristorante,
46.487498,6.805153,osm_domaine_de_la_buritaz_46.4875_6.8052,Domaine de la Buritaz,ristorante,ristorante,
46.306050,6.850942,osm_le_tseudron_46.3061_6.8509,Le Tseudron,ristorante,ristorante,
46.310569,6.901055,osm_auberge_de_l_etoile_46.3106_6.9011,Auberge de l'Etoile,ristorante,ristorante,
46.380503,6.900055,osm_restaurant_de_la_truite_46.3805_6.9001,Restaurant de la Truite,ristorante,ristorante,
46.488252,6.730760,osm_caf__de_la_poste_46.4883_6.7308,Café de la Poste,ristorante,ristorante,
46.291187,7.881348,osm_tai_46.2912_7.8813,Tai,ristorante,ristorante,
46.291069,7.881359,osm_traube_46.2911_7.8814,Traube,ristorante,ristorante,
46.290871,7.882953,osm_la_poste_46.2909_7.8830,La Poste,ristorante,ristorante,
46.290646,7.881377,osm_wiwanni_46.2906_7.8814,Wiwanni,ristorante,ristorante,
46.290574,7.881613,osm_national_46.2906_7.8816,National,ristorante,ristorante,
46.292933,7.881408,osm_barock_46.2929_7.8814,Barock,ristorante,ristorante,
46.294613,7.881917,osm_m_hle_46.2946_7.8819,Mühle,ristorante,ristorante,
46.291891,7.886801,osm_bristol_46.2919_7.8868,Bristol,ristorante,ristorante,
46.290305,7.881712,osm_terrasse_46.2903_7.8817,Terrasse,ristorante,ristorante,
46.291208,7.879974,osm_m_ra_46.2912_7.8800,Müra,ristorante,ristorante,
46.364082,7.186488,osm_buvette_de_la_marn_che_46.3641_7.1865,Buvette de la Marnèche,ristorante,ristorante,
46.363282,7.183806,osm_resto_d_isneau_46.3633_7.1838,Resto d'Isneau,ristorante,ristorante,
46.277831,7.823264,osm_ronalp_46.2778_7.8233,Ronalp,ristorante,ristorante,
46.250067,7.016779,osm_le_petit_bouchon_46.2501_7.0168,Le Petit Bouchon,ristorante,ristorante,
46.177293,6.706164,osm_la_clef_des_champs_46.1773_6.7062,La Clef des Champs,ristorante,ristorante,
46.177377,6.707471,osm_le_sporting_46.1774_6.7075,Le Sporting,ristorante,ristorante,
46.418779,7.270808,osm_chesery_46.4188_7.2708,Chesery,ristorante,ristorante,
46.415411,7.270912,osm_gasthaus_r_ssli_46.4154_7.2709,Gasthaus Rössli,ristorante,ristorante,
46.457123,7.443196,osm_restaurant___pub_hirschen_46.4571_7.4432,Restaurant & Pub Hirschen,ristorante,ristorante,
46.455901,7.443831,osm_elk_46.4559_7.4438,Elk,ristorante,ristorante,
46.432526,6.975930,osm_plein_roc_46.4325_6.9759,Plein Roc,ristorante,ristorante,
46.416186,6.948296,osm_auberge_de_sonchaux_46.4162_6.9483,Auberge de Sonchaux,ristorante,ristorante,
46.349440,7.158131,osm_le_grand_caf__46.3494_7.1581,Le Grand Café,ristorante,ristorante,
46.347249,7.158439,osm_le_st_berl_46.3472_7.1584,Le Stüberl,ristorante,ristorante,
46.346953,7.159060,osm_la_marmotte_46.3470_7.1591,La Marmotte,ristorante,ristorante,
46.296088,7.585287,osm_l_ermitage_46.2961_7.5853,L'Ermitage,ristorante,ristorante,
46.021363,7.328571,osm_caf__de_la_promenade_46.0214_7.3286,Café de la promenade,ristorante,ristorante,
46.468014,6.833117,osm_la_trattoria_de_vevey_corseaux_plage_46.4680_6.8331,La Trattoria de Vevey-Corseaux Plage,ristorante,ristorante,
45.786906,7.477976,osm_h_tel_cuney_45.7869_7.4780,Hôtel Cuney,ristorante,ristorante,
45.738875,7.489372,osm_hotel_comtes_de_challant_45.7389_7.4894,Hotel Comtes de Challant,ristorante,ristorante,
46.204624,6.823475,osm_restaurant_tovassi_re_46.2046_6.8235,Restaurant Tovassière,ristorante,ristorante,
46.439446,6.892980,osm_l_ermitage_46.4394_6.8930,L'Ermitage,ristorante,ristorante,
46.465442,6.895074,osm_pomodoro_46.4654_6.8951,Pomodoro,ristorante,ristorante,
46.105892,7.579640,osm_buvette_du_glacier_46.1059_7.5796,Buvette du glacier,ristorante,ristorante,
46.314023,7.896549,osm_bergrestaurant_finnubiel_46.3140_7.8965,Bergrestaurant Finnubiel,ristorante,ristorante,
46.030498,7.765252,osm_othmar_s_skih_tte_46.0305_7.7653,Othmar’s Skihütte,ristorante,ristorante,
46.136775,7.625591,osm_la_pointe_de_zinal_46.1368_7.6256,La Pointe de Zinal,ristorante,ristorante,
46.135709,7.625494,osm_chez_r_my_46.1357_7.6255,Chez Rémy,ristorante,ristorante,
46.135591,7.626060,osm_le_besso_46.1356_7.6261,Le Besso,ristorante,ristorante,
46.135564,7.625677,osm_la_ferme_46.1356_7.6257,La Ferme,ristorante,ristorante,
46.131848,7.628043,osm_les_bouquetins_46.1318_7.6280,Les Bouquetins,ristorante,ristorante,
46.137748,7.625777,osm_cr_perie_la_versache_46.1377_7.6258,Crêperie La Versache,ristorante,ristorante,
46.362398,7.297542,osm_auberge_du_barrage_du_sanetsch_46.3624_7.2975,Auberge du Barrage du Sanetsch,ristorante,ristorante,
