# lat,lng,id,name,building_type,type,url,page_type
# Lignano Sabbiadoro -- Tutti
45.681850,13.120324,ov_pronto_soccorso_di_lignano_45.6819_13.1203,Pronto Soccorso di Lignano,HOSPITAL,hospital,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/pronto_soccorso_di_lignano_45.6819_13.1203.json,custom
45.660318,13.106860,ov_bar_riviera_45.6603_13.1069,Bar Riviera,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_riviera_45.6603_13.1069.json,custom
45.656377,13.098917,ov_enoteca_grappolo_45.6564_13.0989,Enoteca Grappolo,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/enoteca_grappolo_45.6564_13.0989.json,custom
45.654933,13.097257,ov_h2no_cocktail_bar_45.6549_13.0973,H2NO Cocktail Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/h2no_cocktail_bar_45.6549_13.0973.json,custom
45.674370,13.113765,ov_patty_bar_stuzzicheria_45.6744_13.1138,Patty Bar Stuzzicheria,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/patty_bar_stuzzicheria_45.6744_13.1138.json,custom
45.674589,13.114401,ov_la_pomme_45.6746_13.1144,La Pomme,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/la_pomme_45.6746_13.1144.json,custom
45.671006,13.117582,ov_beach_bar_frecce_tricolori_45.6710_13.1176,Beach Bar Frecce Tricolori,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/beach_bar_frecce_tricolori_45.6710_13.1176.json,custom
45.671849,13.109596,ov_daniel_s_bar_45.6718_13.1096,Daniel's Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/daniels_bar_45.6718_13.1096.json,custom
45.672776,13.110925,ov_bar_al_parco_45.6728_13.1109,Bar Al Parco,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_al_parco_45.6728_13.1109.json,custom
45.670092,13.109977,ov_pub_bar_cortina_45.6701_13.1100,Pub Bar Cortina,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/pub_bar_cortina_45.6701_13.1100.json,custom
45.668786,13.094670,ov_bar_chiaruttini_45.6688_13.0947,Bar Chiaruttini,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_chiaruttini_45.6688_13.0947.json,custom
45.668488,13.104981,ov_bar_alto_45.6685_13.1050,Bar Alto,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_alto_45.6685_13.1050.json,custom
45.667529,13.113170,ov_movil_lignano_pineta_45.6675_13.1132,Movil Lignano Pineta,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/movil_lignano_pineta_45.6675_13.1132.json,custom
45.665100,13.105550,ov_slowtime___wine_bar_45.6651_13.1055,Slowtime - Wine Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/slowtime_-_wine_bar_45.6651_13.1055.json,custom
45.665335,13.104361,ov_baraonda_45.6653_13.1044,Baraonda,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/baraonda_45.6653_13.1044.json,custom
45.665570,13.109250,ov_circolo_velico_derive_lignano_45.6656_13.1092,Circolo Velico Derive Lignano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/circolo_velico_derive_lignano_45.6656_13.1092.json,custom
45.665672,13.110247,ov_tenda_bar_45.6657_13.1102,Tenda Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/tenda_bar_45.6657_13.1102.json,custom
45.665727,13.109966,ov_lele_s_chiosco_45.6657_13.1100,Lele's Chiosco,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/leles_chiosco_45.6657_13.1100.json,custom
45.665875,13.108919,ov_fruit_lab___lignano_pineta_45.6659_13.1089,Fruit Lab - Lignano Pineta,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/fruit_lab_-_lignano_pineta_45.6659_13.1089.json,custom
45.665879,13.109076,ov_perbacco_vini_e_cose_buone_45.6659_13.1091,Perbacco Vini e Cose Buone,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/perbacco_vini_e_cose_buone_45.6659_13.1091.json,custom
45.665847,13.109137,ov_tenda_bar_di_bornacin_alberto___c__sas_45.6658_13.1091,Tenda Bar di Bornacin Alberto & C. SAS,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/tenda_bar_di_bornacin_alberto_c_sas_45.6658_13.1091.json,custom
45.665808,13.111321,ov_chiosco_3_pineta_45.6658_13.1113,Chiosco 3 Pineta,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/chiosco_3_pineta_45.6658_13.1113.json,custom
45.666329,13.108637,ov_hollywood_cafe_45.6663_13.1086,Hollywood Cafe,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/hollywood_cafe_45.6663_13.1086.json,custom
45.666244,13.116369,ov_bar_la_pagoda_45.6662_13.1164,Bar La Pagoda,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_la_pagoda_45.6662_13.1164.json,custom
45.667201,13.107934,ov_pineta_pub_45.6672_13.1079,Pineta Pub,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/pineta_pub_45.6672_13.1079.json,custom
45.666948,13.108842,ov_bar_bellini_sole_45.6669_13.1088,Bar Bellini Sole,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_bellini_sole_45.6669_13.1088.json,custom
45.667065,13.107387,ov_kandoo_cafe_45.6671_13.1074,Kandoo Cafe,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/kandoo_cafe_45.6671_13.1074.json,custom
45.679372,13.128851,ov_sabbiadoro_beach_bar___restaurant_45.6794_13.1289,Sabbiadoro Beach Bar & Restaurant,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/sabbiadoro_beach_bar_restaurant_45.6794_13.1289.json,custom
45.679968,13.130996,ov_bar_perla_45.6800_13.1310,Bar Perla,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_perla_45.6800_13.1310.json,custom
45.681276,13.132875,ov_bar_gabbiano_45.6813_13.1329,Bar Gabbiano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_gabbiano_45.6813_13.1329.json,custom
45.682521,13.130672,ov_bar_gelateria_milano_45.6825_13.1307,Bar Gelateria Milano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_gelateria_milano_45.6825_13.1307.json,custom
45.681796,13.134012,ov_bar_portofino_45.6818_13.1340,Bar Portofino,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_portofino_45.6818_13.1340.json,custom
45.684146,13.137684,ov_bar_smeraldo_45.6841_13.1377,Bar Smeraldo,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_smeraldo_45.6841_13.1377.json,custom
45.683529,13.135202,ov_la_baja_del_mar_45.6835_13.1352,La Baja del Mar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/la_baja_del_mar_45.6835_13.1352.json,custom
45.682829,13.129011,ov_bar_tiratardi_lignano_45.6828_13.1290,Bar Tiratardi Lignano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_tiratardi_lignano_45.6828_13.1290.json,custom
45.682866,13.126278,ov_bar_sabbiadoro___beach_bar___restaurant_45.6829_13.1263,Bar Sabbiadoro - Beach Bar & Restaurant,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_sabbiadoro_-_beach_bar_restaurant_45.6829_13.1263.json,custom
45.684976,13.134435,ov_taverna_pub_45.6850_13.1344,Taverna Pub,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/taverna_pub_45.6850_13.1344.json,custom
45.685552,13.133293,ov_de_gusto_45.6856_13.1333,De Gusto,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/de_gusto_45.6856_13.1333.json,custom
45.685432,13.133669,ov_bar_city_45.6854_13.1337,Bar City,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_city_45.6854_13.1337.json,custom
45.685410,13.138410,ov_muchogustocafe_breakfast_lunch_dinner_45.6854_13.1384,Muchogustocafe Breakfast-Lunch-Dinner,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/muchogustocafe_breakfast-lunch-dinner_45.6854_13.1384.json,custom
45.685480,13.138599,ov_broken_cup_45.6855_13.1386,Broken Cup,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/broken_cup_45.6855_13.1386.json,custom
45.685466,13.138585,ov_bar_aquarium_45.6855_13.1386,Bar Aquarium,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_aquarium_45.6855_13.1386.json,custom
45.684769,13.138224,ov_lungomare_124_beach_bar_bistro_45.6848_13.1382,Lungomare 124 Beach Bar Bistro,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/lungomare_124_beach_bar_bistro_45.6848_13.1382.json,custom
45.686815,13.139503,ov_perche_no_american_bar_45.6868_13.1395,Perche No American Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/perche_no_american_bar_45.6868_13.1395.json,custom
45.686696,13.139265,ov_taj___rhum_45.6867_13.1393,Taj & Rhum,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/taj_rhum_45.6867_13.1393.json,custom
45.686761,13.137088,ov_priv__45.6868_13.1371,Privé,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/priv_45.6868_13.1371.json,custom
45.685859,13.140617,ov_ausonia_spiaggia___bar___ufficio_9_ligna_45.6859_13.1406,Ausonia Spiaggia & Bar - Ufficio 9 Lignano Sabbiadoro,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/ausonia_spiaggia_bar_-_ufficio_9_lignano_45.6859_13.1406.json,custom
45.685745,13.133957,ov_caffe_e_concerto_45.6857_13.1340,Caffe e Concerto,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/caffe_e_concerto_45.6857_13.1340.json,custom
45.685694,13.134662,ov_capitan_morgan_45.6857_13.1347,Capitan Morgan,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/capitan_morgan_45.6857_13.1347.json,custom
45.686084,13.135694,ov_bar_grace_45.6861_13.1357,Bar Grace,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_grace_45.6861_13.1357.json,custom
45.686235,13.133514,ov_nuovo_bar_borsa_45.6862_13.1335,Nuovo BAR BORSA,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/nuovo_bar_borsa_45.6862_13.1335.json,custom
45.686123,13.134105,ov_osteria_teresina_45.6861_13.1341,Osteria Teresina,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/osteria_teresina_45.6861_13.1341.json,custom
45.695506,13.146190,ov_la_vela_american_bar_45.6955_13.1462,La Vela American Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/la_vela_american_bar_45.6955_13.1462.json,custom
45.695850,13.146080,ov_associazione_culturale_insieme_per_la_mu_45.6959_13.1461,Associazione Culturale Insieme per la Musica - Lignano Sabbi,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/associazione_culturale_insieme_per_la_mu_45.6959_13.1461.json,custom
45.696819,13.152526,ov_punta_faro_beach_45.6968_13.1525,Punta Faro Beach,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/punta_faro_beach_45.6968_13.1525.json,custom
45.694408,13.149434,ov_king_pub_45.6944_13.1494,King Pub,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/king_pub_45.6944_13.1494.json,custom
45.693312,13.148368,ov_vineria_fabbri_45.6933_13.1484,Vineria FABBRI,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/vineria_fabbri_45.6933_13.1484.json,custom
45.692752,13.144641,ov_bar_moro_45.6928_13.1446,Bar Moro,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_moro_45.6928_13.1446.json,custom
45.692829,13.146890,ov_iceboat_lignano_45.6928_13.1469,IceBoat Lignano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/iceboat_lignano_45.6928_13.1469.json,custom
45.693179,13.148207,ov_bar_gelateria_king_s_45.6932_13.1482,Bar Gelateria King's,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_gelateria_kings_45.6932_13.1482.json,custom
45.692804,13.148832,ov_roxy_bar_45.6928_13.1488,Roxy Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/roxy_bar_45.6928_13.1488.json,custom
45.691057,13.144368,ov_bar_ghine_45.6911_13.1444,Bar Ghine,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_ghine_45.6911_13.1444.json,custom
45.690717,13.145476,ov_baricentro_45.6907_13.1455,Baricentro,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/baricentro_45.6907_13.1455.json,custom
45.690538,13.144837,ov_bar_gelateria_shaker_45.6905_13.1448,Bar Gelateria Shaker,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_gelateria_shaker_45.6905_13.1448.json,custom
45.690071,13.146756,ov_municipio_36_45.6901_13.1468,Municipio 36,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/municipio_36_45.6901_13.1468.json,custom
45.689916,13.146180,ov_zona_food___cocktail_45.6899_13.1462,Zona Food & Cocktail,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/zona_food_cocktail_45.6899_13.1462.json,custom
45.690089,13.135807,ov_osteria_alle_bocce_da_patrizio_45.6901_13.1358,Osteria alle Bocce da Patrizio,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/osteria_alle_bocce_da_patrizio_45.6901_13.1358.json,custom
45.690175,13.141248,ov_superstar_caf__45.6902_13.1412,Superstar Café,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/superstar_caf_45.6902_13.1412.json,custom
45.690131,13.146765,ov_sapore_di_mare_45.6901_13.1468,Sapore di Mare,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/sapore_di_mare_45.6901_13.1468.json,custom
45.690297,13.145182,ov_tango_caf__lignano_sabbiadoro_45.6903_13.1452,Tango Café Lignano Sabbiadoro,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/tango_caf_lignano_sabbiadoro_45.6903_13.1452.json,custom
45.690400,13.145340,ov_plaza_45.6904_13.1453,Plaza,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/plaza_45.6904_13.1453.json,custom
45.691441,13.144448,ov_ory_s_cafe_45.6914_13.1444,Ory's Cafe,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/orys_cafe_45.6914_13.1444.json,custom
45.691470,13.146810,ov_tagliere39_45.6915_13.1468,Tagliere39,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/tagliere39_45.6915_13.1468.json,custom
45.691454,13.147013,ov_surprise_45.6915_13.1470,Surprise,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/surprise_45.6915_13.1470.json,custom
45.691382,13.146713,ov_l_emporio_45.6914_13.1467,L'Emporio,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/lemporio_45.6914_13.1467.json,custom
45.691371,13.143930,ov_farmacia_dei_sani_45.6914_13.1439,Farmacia dei Sani,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/farmacia_dei_sani_45.6914_13.1439.json,custom
45.691295,13.144236,ov_beach_bar___ufficio_5___lignano_45.6913_13.1442,Beach Bar @ Ufficio 5 - Lignano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/beach_bar_ufficio_5_-_lignano_45.6913_13.1442.json,custom
45.691210,13.146330,ov_osteriacorso21_45.6912_13.1463,Osteriacorso21,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/osteriacorso21_45.6912_13.1463.json,custom
45.691814,13.149674,ov_chioscoitalia_45.6918_13.1497,ChioscoItalia,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/chioscoitalia_45.6918_13.1497.json,custom
45.691785,13.147238,ov_dream_club_latisana_45.6918_13.1472,Dream.Club.Latisana,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/dreamclublatisana_45.6918_13.1472.json,custom
45.691856,13.149760,ov_gelateria_lignano_45.6919_13.1498,Gelateria Lignano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/gelateria_lignano_45.6919_13.1498.json,custom
45.691990,13.148068,ov_divino_45.6920_13.1481,DiVino,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/divino_45.6920_13.1481.json,custom
45.692075,13.149527,ov_la_dogana_45.6921_13.1495,La Dogana,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/la_dogana_45.6921_13.1495.json,custom
45.692104,13.149618,ov_cafe_lignano_45.6921_13.1496,Cafe Lignano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/cafe_lignano_45.6921_13.1496.json,custom
45.687408,13.123241,ov_bar_bocciodromo_lignano_sabbiadoro_45.6874_13.1232,Bar Bocciodromo Lignano Sabbiadoro,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_bocciodromo_lignano_sabbiadoro_45.6874_13.1232.json,custom
45.687279,13.132641,ov_la_culla_del_luppolo_45.6873_13.1326,La Culla del Luppolo,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/la_culla_del_luppolo_45.6873_13.1326.json,custom
45.687298,13.133181,ov_pasticceria_dolce_e_salato_45.6873_13.1332,Pasticceria Dolce e Salato,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/pasticceria_dolce_e_salato_45.6873_13.1332.json,custom
45.687217,13.138775,ov_caf__noir_45.6872_13.1388,Café Noir,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/caf_noir_45.6872_13.1388.json,custom
45.687388,13.142925,ov_aurora_bistro___lignano_sabbiadoro_45.6874_13.1429,Aurora Bistro - Lignano Sabbiadoro,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/aurora_bistro_-_lignano_sabbiadoro_45.6874_13.1429.json,custom
45.687602,13.129025,ov_sala_giochi_millefiori_45.6876_13.1290,Sala Giochi Millefiori,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/sala_giochi_millefiori_45.6876_13.1290.json,custom
45.687787,13.139775,ov_lemonbar_45.6878_13.1398,Lemonbar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/lemonbar_45.6878_13.1398.json,custom
45.688164,13.140300,ov_avenue_45.6882_13.1403,Avenue,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/avenue_45.6882_13.1403.json,custom
45.688107,13.131445,ov_bar_tavern_vitasana_45.6881_13.1314,Bar Tavern Vitasana,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_tavern_vitasana_45.6881_13.1314.json,custom
45.689415,13.142671,ov_bar_gelateria_kristal_45.6894_13.1427,Bar Gelateria Kristal,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_gelateria_kristal_45.6894_13.1427.json,custom
45.689702,13.143907,ov_life_cafe_45.6897_13.1439,Life Cafe,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/life_cafe_45.6897_13.1439.json,custom
45.689711,13.143211,ov_grunf_mortadella_bar_45.6897_13.1432,Grunf Mortadella Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/grunf_mortadella_bar_45.6897_13.1432.json,custom
45.689652,13.143704,ov_living_lignano_45.6897_13.1437,Living Lignano,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/living_lignano_45.6897_13.1437.json,custom
45.688776,13.145063,ov_beach_bar_45.6888_13.1451,Beach Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/beach_bar_45.6888_13.1451.json,custom
45.688551,13.141571,ov_ramblas_music_bar_45.6886_13.1416,Ramblas Music Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/ramblas_music_bar_45.6886_13.1416.json,custom
45.775493,12.996204,ov_bistrot_da_max_45.7755_12.9962,Bistrot da Max,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bistrot_da_max_45.7755_12.9962.json,custom
